ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,peTTM,pbMRQ,psTTM,pcfNcfTTM
600519.SH,20110511,183.02,186.3,183.02,185.27,183.59,1.68,0.92,12896.67,238855.455,30.841698,8.621004,13.645878,29.055542
600519.SH,20110512,185.0,189.5,184.6,187.32,185.27,2.05,1.11,25027.71,470405.158,31.182959,8.716394,13.796869,29.377039
600519.SH,20110513,187.35,188.99,185.5,187.66,187.32,0.34,0.18,12253.2,229207.566,31.239558,8.732215,13.821911,29.430361
600519.SH,20110516,187.5,188.98,186.5,187.67,187.66,0.01,0.01,11505.57,216417.13,31.241223,8.732681,13.822648,29.431929
600519.SH,20110517,187.02,190.3,186.0,187.63,187.67,-0.04,-0.02,20866.44,393848.458,31.234564,8.730819,13.819701,29.425656
600519.SH,20110518,187.3,197.44,187.3,194.95,187.63,7.32,3.9,62165.05,1212084.674,32.453117,9.071434,14.358849,30.573638
600519.SH,20110519,196.0,201.65,196.0,199.88,194.95,4.93,2.53,85738.05,1716471.11,33.273809,9.300838,14.721963,31.346800
600519.SH,20110520,200.7,201.66,198.81,200.83,199.88,0.95,0.48,40043.86,801739.991,33.431954,9.345043,14.791934,31.495787
600519.SH,20110523,200.0,202.75,197.0,197.03,200.83,-3.8,-1.89,39420.88,783913.346,32.799372,9.168221,14.512049,30.899840
600519.SH,20110524,195.51,197.5,194.5,194.61,197.03,-2.42,-1.23,23997.07,470085.883,32.396517,9.055614,14.333806,30.520316
600519.SH,20110526,194.8,202.79,194.8,198.69,194.61,4.08,2.1,38970.36,779314.782,33.075711,9.245465,14.634315,31.160175
600519.SH,20110527,199.88,200.78,193.21,193.74,198.69,-4.95,-2.49,31729.58,626618.182,32.251689,9.015131,14.269727,30.383876
600519.SH,20110530,192.18,202.58,191.77,202.53,193.74,8.79,4.54,47286.0,942388.98,33.714951,9.424148,14.917146,31.762395
600519.SH,20110531,202.65,203.98,201.3,203.8,202.53,1.27,0.63,33854.83,685945.963,33.926367,9.483244,15.010687,31.961566
600519.SH,20110601,204.1,209.98,203.02,209.89,203.8,6.09,2.99,39093.76,813188.052,34.940163,9.766624,15.459240,32.916649
600519.SH,20110602,208.5,209.66,203.6,206.59,209.89,-3.3,-1.57,39585.43,818431.995,34.390815,9.613068,15.216181,32.399117
600519.SH,20110603,206.02,212.7,206.02,211.61,206.59,5.02,2.43,29483.96,618505.293,35.226489,9.846659,15.585924,33.186394
600519.SH,20110607,211.98,211.99,206.28,207.87,211.61,-3.74,-1.77,26876.17,559703.875,34.603895,9.672629,15.310459,32.599857
600519.SH,20110608,207.55,209.7,203.58,208.74,207.87,0.87,0.42,25070.47,517190.772,34.748723,9.713112,15.374537,32.736297
600519.SH,20110609,208.05,208.3,201.76,201.82,208.74,-6.92,-3.32,36179.7,737042.713,33.596758,9.391110,14.864852,31.651047
600519.SH,20110610,201.5,204.49,199.8,202.56,201.82,0.74,0.37,34279.17,692444.753,33.719945,9.425544,14.919356,31.767100
600519.SH,20110613,202.5,203.9,198.8,201.49,202.56,-1.07,-0.53,28004.57,562464.133,33.541824,9.375754,14.840546,31.599293
600519.SH,20110614,201.47,204.98,200.5,204.46,201.49,2.97,1.47,37487.88,758192.892,34.036236,9.513955,15.059298,32.065073
600519.SH,20110615,204.02,204.47,202.19,203.21,204.46,-1.25,-0.61,16408.56,333131.863,33.828150,9.455790,14.967231,31.869038
600519.SH,20110616,202.2,205.29,200.22,203.02,203.21,-0.19,-0.09,17731.47,359795.619,33.796521,9.446949,14.953237,31.839240
600519.SH,20110617,203.5,209.99,202.65,208.63,203.02,5.61,2.76,33411.0,690941.504,34.730412,9.707994,15.366436,32.719046
600519.SH,20110620,208.1,208.28,201.0,203.46,208.63,-5.17,-2.48,29909.15,611059.058,33.869767,9.467423,14.985644,31.908245
600519.SH,20110621,202.03,204.84,202.03,203.3,203.46,-0.16,-0.08,12738.17,259198.214,33.843132,9.459978,14.973860,31.883152
600519.SH,20110622,203.2,207.48,203.2,205.93,203.3,2.63,1.29,16188.53,333499.822,34.280946,9.582357,15.167570,32.295610
600519.SH,20110623,205.3,209.2,205.0,207.99,205.93,2.06,1.0,20280.98,421820.426,34.623872,9.678213,15.319297,32.618676
600519.SH,20110624,207.85,210.15,205.35,206.44,207.99,-1.55,-0.75,37068.5,770684.579,34.365845,9.606088,15.205133,32.375593
600519.SH,20110627,207.2,208.96,205.78,208.27,206.44,1.83,0.89,23190.42,480816.709,34.670483,9.691242,15.339920,32.662588
600519.SH,20110628,209.0,211.87,207.22,210.45,208.27,2.18,1.05,25540.48,536916.003,35.033385,9.792682,15.500486,33.004473
600519.SH,20110629,210.88,212.88,207.9,210.94,210.45,0.49,0.23,19596.7,412274.52,35.114955,9.815483,15.536576,33.081319
600519.SH,20110630,210.02,213.3,210.02,212.63,210.94,1.69,0.8,32701.21,694508.28,35.396287,9.894122,15.661052,33.346358
600519.SH,20110701,192.5,192.5,189.9,191.63,191.21,0.42,0.22,15810.5,302002.762,35.090484,9.808643,15.525749,33.058265
600519.SH,20110704,191.21,193.33,190.8,193.02,191.63,1.39,0.73,46338.41,888995.936,35.345015,9.879790,15.638366,33.298055
600519.SH,20110705,193.0,193.02,189.8,191.43,193.02,-1.59,-0.82,27057.85,516722.478,35.053861,9.798406,15.509545,33.023763
600519.SH,20110706,190.98,192.0,190.11,191.07,191.43,-0.36,-0.19,19753.77,377527.543,34.987939,9.779979,15.480378,32.961659
600519.SH,20110707,191.0,196.08,191.0,194.11,191.07,3.04,1.59,40956.75,793379.763,35.544611,9.935582,15.726677,33.486092
600519.SH,20110708,194.35,195.48,192.95,194.08,194.11,-0.03,-0.02,17183.81,333151.331,35.539118,9.934047,15.724247,33.480917
600519.SH,20110711,194.06,198.07,193.45,196.83,194.08,2.75,1.42,25615.74,502438.508,36.042686,10.074806,15.947050,33.955322
600519.SH,20110712,196.32,196.83,193.64,193.74,196.83,-3.09,-1.57,28488.26,554927.096,35.476858,9.916644,15.696700,33.422263
600519.SH,20110713,194.09,195.49,193.36,194.59,193.74,0.85,0.44,22109.07,429986.678,35.632507,9.960151,15.765567,33.568898
600519.SH,20110714,194.59,194.8,192.8,193.25,194.59,-1.34,-0.69,24822.17,480420.222,35.387132,9.891563,15.657001,33.337733
600519.SH,20110715,192.59,195.79,192.59,195.15,193.25,1.9,0.98,17763.89,346071.487,35.735052,9.988815,15.810937,33.665504
600519.SH,20110718,195.2,200.44,195.2,198.96,195.15,3.81,1.95,28523.41,566196.215,36.432723,10.183831,16.119621,34.322770
600519.SH,20110719,198.9,200.03,197.2,198.84,198.96,-0.12,-0.06,20276.61,403182.838,36.410749,10.177689,16.109899,34.302069
600519.SH,20110720,199.99,200.48,198.5,199.89,198.84,1.05,0.53,18967.08,378689.393,36.603021,10.231433,16.194969,34.483205
600519.SH,20110721,200.17,205.5,200.0,203.43,199.89,3.54,1.77,47676.86,968173.564,37.251251,10.412629,16.481778,35.093894
600519.SH,20110722,203.16,208.88,203.16,206.28,203.43,2.85,1.4,49860.88,1029115.254,37.773131,10.558508,16.712683,35.585550
600519.SH,20110725,207.0,207.68,202.51,203.65,206.28,-2.63,-1.28,35260.43,720951.264,37.291536,10.423890,16.499602,35.131846
600519.SH,20110726,203.5,203.99,202.0,203.56,203.65,-0.09,-0.04,24791.75,503434.823,37.275056,10.419284,16.492311,35.116320
600519.SH,20110727,203.89,207.5,202.66,204.32,203.56,0.76,0.37,30676.25,630035.091,37.414224,10.458184,16.553885,35.247429
600519.SH,20110728,203.89,207.9,202.0,207.75,204.32,3.43,1.68,22923.23,468616.881,38.042311,10.633750,16.831782,35.839141
600519.SH,20110729,207.5,207.5,205.3,206.69,207.75,-1.06,-0.51,19104.16,394180.474,37.848208,10.579494,16.745901,35.656280
600519.SH,20110801,207.33,207.33,202.8,203.38,206.69,-3.31,-1.6,18572.89,378447.567,37.242095,10.410070,16.477727,35.085268
600519.SH,20110802,202.2,202.75,198.55,201.11,203.38,-2.27,-1.12,27849.58,555745.763,36.826422,10.293879,16.293813,34.693669
600519.SH,20110803,199.21,202.8,199.0,201.79,201.11,0.68,0.34,17061.32,344076.872,36.950941,10.328685,16.348906,34.810976
600519.SH,20110804,202.5,205.69,201.8,204.98,201.79,3.19,1.58,17773.27,363287.27,37.535080,10.491967,16.607358,35.361286
600519.SH,20110805,200.08,205.6,200.08,203.13,204.98,-1.85,-0.9,21319.85,433966.204,37.196316,10.397274,16.457472,35.042141
600519.SH,20110808,201.01,205.1,198.0,199.66,203.13,-3.47,-1.71,36884.34,740883.138,36.560904,10.219661,16.176335,34.443528
600519.SH,20110809,196.44,203.0,193.0,201.1,199.66,1.44,0.72,36924.33,726671.479,36.824591,10.293368,16.293003,34.691944
600519.SH,20110810,202.4,206.49,199.75,205.7,201.1,4.6,2.29,38436.26,782644.219,37.666924,10.528820,16.665692,35.485494
600519.SH,20110811,204.0,215.6,204.0,214.7,205.7,9.0,4.38,61949.15,1301728.291,39.314966,10.989488,17.394867,37.038092
600519.SH,20110812,215.0,217.6,213.0,216.77,214.7,2.07,0.96,39466.31,851693.649,39.694016,11.095442,17.562577,37.395189
600519.SH,20110815,217.2,218.79,211.92,213.3,216.77,-3.47,-1.6,29450.63,630341.327,39.058604,10.917829,17.281440,36.796577
600519.SH,20110816,213.65,215.28,208.27,209.69,213.3,-3.61,-1.69,37491.56,788423.427,38.397556,10.733050,16.988960,36.173812
600519.SH,20110817,210.0,211.49,208.72,209.85,209.69,0.16,0.08,13553.28,284382.051,38.426854,10.741239,17.001923,36.201414
600519.SH,20110818,209.31,209.85,206.36,208.2,209.85,-1.65,-0.79,29341.73,609082.956,38.124713,10.656783,16.868241,35.916771
600519.SH,20110819,206.9,210.15,206.55,209.9,208.2,1.7,0.82,37488.08,780729.993,38.436010,10.743798,17.005974,36.210040
600519.SH,20110822,210.1,210.9,203.6,204.31,209.9,-5.59,-2.66,28164.38,581020.716,37.412393,10.457672,16.553075,35.245704
600519.SH,20110823,203.99,206.2,203.4,204.93,204.31,0.62,0.3,23579.21,482616.543,37.525924,10.489407,16.603307,35.352660
600519.SH,20110824,205.0,207.99,204.09,205.8,204.93,0.87,0.42,17957.07,370146.593,37.685235,10.533939,16.673794,35.502745
600519.SH,20110825,207.5,208.5,205.01,207.42,205.8,1.62,0.79,30083.05,623188.931,37.981883,10.616859,16.805046,35.782212
600519.SH,20110826,207.38,212.99,206.85,212.88,207.42,5.46,2.63,22748.88,477352.661,38.981695,10.896331,17.247412,36.724122
600519.SH,20110829,212.0,215.98,209.5,215.27,212.88,2.39,1.12,26082.44,558335.962,39.419342,11.018664,17.441048,37.136423
600519.SH,20110830,215.5,217.43,213.01,214.82,215.27,-0.45,-0.21,28816.01,619557.333,39.336940,10.995630,17.404589,37.058793
600519.SH,20110831,218.8,219.5,214.5,214.77,214.82,-0.05,-0.02,50014.61,1079339.679,32.509472,10.549690,14.992759,31.749316
600519.SH,20110901,214.7,215.48,210.5,211.48,214.77,-3.29,-1.53,25689.61,544632.806,32.011468,10.388082,14.763089,31.262958
600519.SH,20110902,210.86,212.2,209.9,211.86,211.48,0.38,0.18,13832.57,292111.762,32.068988,10.406748,14.789616,31.319133
600519.SH,20110905,211.19,211.38,206.5,207.27,211.86,-4.59,-2.17,27344.84,569905.681,31.374206,10.181283,14.469195,30.640596
600519.SH,20110906,206.0,208.3,202.28,203.01,207.27,-4.26,-2.06,32094.69,656690.808,30.729375,9.972028,14.171811,30.010843
600519.SH,20110907,203.6,207.88,203.5,207.59,203.01,4.58,2.26,20087.7,412012.245,31.422644,10.197002,14.491534,30.687902
600519.SH,20110908,208.0,208.99,205.62,205.87,207.59,-1.72,-0.83,13182.67,274052.384,31.162289,10.112514,14.371463,30.433635
600519.SH,20110909,206.56,209.68,203.99,207.08,205.87,1.21,0.59,14227.19,294079.503,31.345446,10.171950,14.455932,30.612509
600519.SH,20110913,204.59,206.0,201.08,201.63,207.08,-5.45,-2.63,18949.13,384543.767,30.520486,9.904241,14.075476,29.806838
600519.SH,20110914,203.0,203.28,194.17,197.95,201.63,-3.68,-1.83,47625.79,940641.402,29.963449,9.723477,13.818581,29.262826
600519.SH,20110915,198.0,200.2,197.77,198.49,197.95,0.54,0.27,19122.0,380380.017,30.045188,9.750002,13.856277,29.342654
600519.SH,20110916,199.49,203.13,198.0,202.92,198.49,4.43,2.23,18029.27,361574.736,30.715752,9.967607,14.165529,29.997538
600519.SH,20110919,203.7,204.5,201.92,202.72,202.92,-0.2,-0.1,15352.04,311793.484,30.685478,9.957783,14.151567,29.967972
600519.SH,20110920,202.7,202.7,199.5,200.84,202.72,-1.88,-0.93,12784.63,256651.648,30.400905,9.865436,14.020327,29.690053
600519.SH,20110921,200.82,205.03,200.5,204.36,200.84,3.52,1.75,24640.16,501953.365,30.933723,10.038341,14.266053,30.210413
600519.SH,20110922,203.0,203.88,197.3,197.66,204.36,-6.7,-3.28,24336.1,489514.705,29.919552,9.709232,13.798336,29.219956
600519.SH,20110923,194.1,196.0,189.89,194.05,197.66,-3.61,-1.83,76537.2,1476263.517,29.373111,9.531905,13.546328,28.686292
600519.SH,20110926,191.86,194.25,188.0,188.12,194.05,-5.93,-3.06,42211.18,803193.662,28.475494,9.240618,13.132364,27.809663
600519.SH,20110927,189.97,191.64,187.67,189.46,188.12,1.34,0.71,24749.81,468028.768,28.678328,9.306440,13.225907,28.007755
600519.SH,20110928,190.8,190.8,186.23,187.12,189.46,-2.34,-1.24,32389.84,611544.825,28.324125,9.191498,13.062555,27.661834
600519.SH,20110929,184.9,191.0,184.9,187.09,187.12,-0.03,-0.02,30030.61,563567.697,28.319584,9.190024,13.060461,27.657399
600519.SH,20110930,187.16,191.1,187.16,190.59,187.09,3.5,1.87,18269.66,346902.283,28.849375,9.361947,13.304790,28.174802
600519.SH,20111010,190.88,191.8,187.63,188.0,190.59,-2.59,-1.36,14283.91,270790.788,28.457329,9.234724,13.123987,27.791924
600519.SH,20111011,191.99,191.99,183.0,186.97,188.0,-1.03,-0.55,20586.25,387171.386,28.301420,9.184129,13.052084,27.639660
600519.SH,20111012,186.5,192.6,184.43,192.04,186.97,5.07,2.71,29778.55,563092.939,29.068859,9.433172,13.406013,28.389155
600519.SH,20111013,192.04,194.84,190.0,192.07,192.04,0.03,0.02,23961.72,460883.857,29.073400,9.434646,13.408107,28.393589
600519.SH,20111014,191.05,192.78,189.8,191.44,192.07,-0.63,-0.33,12468.36,238319.748,28.978038,9.403700,13.364128,28.300457
600519.SH,20111017,192.17,197.51,191.6,197.14,191.44,5.7,2.98,26008.51,509046.255,29.840840,9.683689,13.762036,29.143084
600519.SH,20111018,195.34,199.37,195.01,196.42,197.14,-0.72,-0.37,22785.75,451487.836,27.386039,8.944960,12.786689,28.081652
600519.SH,20111019,197.42,201.5,197.0,198.12,196.42,1.7,0.87,22657.85,451701.35,27.623063,9.022378,12.897356,28.324697
600519.SH,20111020,197.0,198.56,190.6,191.1,198.12,-7.02,-3.54,29312.63,569297.369,26.644293,8.702687,12.440363,27.321066
600519.SH,20111021,190.66,195.0,190.66,194.39,191.1,3.29,1.72,17116.45,330777.243,27.103004,8.852514,12.654538,27.791428
600519.SH,20111024,195.8,201.11,194.4,200.55,194.39,6.16,3.17,32390.68,638275.445,27.961868,9.133040,13.055546,28.672107
600519.SH,20111025,199.2,203.33,199.2,200.62,200.55,0.07,0.03,32041.92,643502.583,27.971627,9.136228,13.060103,28.682115
600519.SH,20111026,199.88,202.08,198.71,201.86,200.62,1.24,0.62,29492.76,591834.128,28.144516,9.192697,13.140826,28.859394
600519.SH,20111027,202.05,204.36,201.54,202.0,201.86,0.14,0.07,20104.54,407006.042,28.164035,9.199073,13.149939,28.879410
600519.SH,20111028,203.51,206.8,203.51,205.01,202.0,3.01,1.49,26056.6,533715.365,28.583707,9.336148,13.345887,29.309742
600519.SH,20111031,205.3,206.18,202.68,204.21,205.01,-0.8,-0.39,28121.99,574616.414,28.472167,9.299716,13.293808,29.195368
600519.SH,20111101,203.18,207.5,202.51,207.19,204.21,2.98,1.46,27147.39,559038.584,28.887656,9.435425,13.487802,29.621411
600519.SH,20111102,204.95,209.65,204.6,209.57,207.19,2.38,1.15,26647.01,550968.563,29.219489,9.543811,13.642737,29.961673
600519.SH,20111103,211.07,211.5,207.17,207.28,209.57,-2.29,-1.09,30465.9,636306.542,28.900204,9.439524,13.493661,29.634278
600519.SH,20111104,207.88,210.0,206.33,207.76,207.28,0.48,0.23,18546.75,384686.866,28.967129,9.461383,13.524908,29.702902
600519.SH,20111107,208.2,208.7,206.56,206.8,207.76,-0.96,-0.46,16573.9,344437.182,28.833280,9.417665,13.462413,29.565653
600519.SH,20111108,207.66,207.93,203.98,204.75,206.8,-2.05,-0.99,25546.41,525028.363,28.547457,9.324308,13.328961,29.272570
600519.SH,20111109,204.9,206.66,202.5,204.12,204.75,-0.63,-0.31,24696.07,506506.704,28.459618,9.295618,13.287949,29.182501
600519.SH,20111110,203.29,205.6,203.13,205.01,204.12,0.89,0.44,14617.7,298980.855,28.583707,9.336148,13.345887,29.309742
600519.SH,20111111,205.01,205.15,203.03,203.97,205.01,-1.04,-0.51,11692.64,238543.944,28.438704,9.288787,13.278184,29.161056
600519.SH,20111114,205.49,208.15,204.2,207.26,203.97,3.29,1.61,17986.24,371343.631,28.897416,9.438613,13.492359,29.631418
600519.SH,20111115,207.6,207.95,203.0,203.93,207.26,-3.33,-1.61,17782.26,364242.671,28.433127,9.286965,13.275580,29.155337
600519.SH,20111116,203.95,203.95,199.9,200.77,203.93,-3.16,-1.55,29545.8,592948.956,27.992541,9.143059,13.069868,28.703560
600519.SH,20111117,200.85,203.6,200.31,201.84,200.77,1.07,0.53,15589.04,315328.822,28.141727,9.191787,13.139524,28.856535
600519.SH,20111118,201.88,202.88,199.7,200.57,201.84,-1.27,-0.63,19907.46,401272.25,27.964656,9.133951,13.056848,28.674967
600519.SH,20111121,200.7,203.4,200.11,200.87,200.57,0.3,0.15,18389.75,370926.323,28.006484,9.147613,13.076378,28.717857
600519.SH,20111122,200.89,206.89,200.6,206.07,200.87,5.2,2.59,35652.52,729198.883,28.731499,9.384421,13.414891,29.461287
600519.SH,20111123,205.62,209.3,205.62,209.11,206.07,3.04,1.48,31537.85,656169.793,29.155354,9.522862,13.612791,29.895908
600519.SH,20111124,208.6,209.18,207.5,207.69,209.11,-1.42,-0.68,26558.99,554286.399,28.957369,9.458195,13.520351,29.692894
600519.SH,20111125,207.75,213.34,207.0,209.98,207.69,2.29,1.1,40235.7,848244.76,29.276654,9.562482,13.669427,30.020290
600519.SH,20111128,210.31,214.77,209.31,213.87,209.98,3.89,1.85,53379.98,1136929.564,29.819021,9.739632,13.922661,30.576433
600519.SH,20111129,213.8,216.09,211.8,212.56,213.87,-1.31,-0.61,41355.0,884545.013,29.636373,9.679975,13.837382,30.389145
600519.SH,20111130,212.88,214.78,208.8,210.06,212.56,-2.5,-1.18,40263.23,850997.83,29.287808,9.566125,13.674635,30.031727
600519.SH,20111201,213.2,215.19,210.27,212.84,210.06,2.78,1.32,33785.49,719311.327,29.675412,9.692726,13.855609,30.429176
600519.SH,20111202,212.0,216.2,212.0,214.03,212.84,1.19,0.56,27267.18,584935.196,29.841329,9.746919,13.933077,30.599307
600519.SH,20111205,214.45,214.45,206.4,206.72,214.03,-7.31,-3.42,39025.6,816027.278,28.822126,9.414022,13.457205,29.554216
600519.SH,20111206,206.51,206.55,201.7,203.67,206.72,-3.05,-1.48,37152.16,756470.593,28.396877,9.275125,13.258654,29.118165
600519.SH,20111207,203.7,206.5,203.7,205.7,203.67,2.03,1.0,27333.76,562146.777,28.679911,9.367571,13.390805,29.408389
600519.SH,20111208,205.9,208.6,202.88,203.0,205.7,-2.7,-1.31,24661.08,506265.018,28.303461,9.244613,13.215038,29.022377
600519.SH,20111209,202.85,203.85,199.7,199.82,203.0,-3.18,-1.57,36745.73,737854.853,27.860087,9.099796,13.008024,28.567741
600519.SH,20111212,199.82,200.9,196.89,197.54,199.82,-2.28,-1.14,29526.92,585362.504,27.542196,8.995965,12.859599,28.241775
600519.SH,20111213,196.92,197.98,195.98,196.25,197.54,-1.29,-0.65,29995.83,591182.085,27.362336,8.937218,12.775622,28.057348
600519.SH,20111214,196.25,200.0,196.25,197.84,196.25,1.59,0.81,20813.22,412444.014,27.584023,9.009627,12.879129,28.284666
600519.SH,20111215,196.87,198.88,195.05,196.98,197.84,-0.86,-0.43,21880.03,430851.248,27.464117,8.970462,12.823144,28.161714
600519.SH,20111216,198.0,201.98,197.99,201.78,196.98,4.8,2.44,30649.0,614353.385,28.133362,9.189054,13.135618,28.847957
600519.SH,20111219,200.97,201.39,199.3,201.0,201.78,-0.78,-0.39,25456.36,510463.389,28.024609,9.153533,13.084841,28.736443
600519.SH,20111220,201.0,202.8,198.5,200.24,201.0,-0.76,-0.38,17106.3,342834.67,27.918646,9.118923,13.035366,28.627787
600519.SH,20111221,201.18,201.48,196.98,197.23,200.24,-3.01,-1.5,21962.81,437207.569,27.498974,8.981847,12.839419,28.197456
600519.SH,20111222,197.5,200.92,195.8,199.67,197.23,2.44,1.24,17443.32,346785.291,27.839173,9.092965,12.998259,28.546296
600519.SH,20111223,199.9,201.4,199.0,200.76,199.67,1.09,0.55,17609.56,353128.167,27.991147,9.142603,13.069217,28.702130
600519.SH,20111226,200.61,200.62,192.3,193.12,200.76,-7.64,-3.81,46995.04,918253.511,26.925933,8.794678,12.571863,27.609860
600519.SH,20111227,193.0,193.0,188.32,189.03,193.12,-4.09,-2.12,31314.98,594898.815,26.355681,8.608420,12.305609,27.025123
600519.SH,20111228,188.3,190.5,186.49,190.23,189.03,1.2,0.63,27738.43,524088.087,26.522992,8.663068,12.383728,27.196684
600519.SH,20111229,189.1,192.89,189.1,192.21,190.23,1.98,1.04,20062.13,384717.995,26.799056,8.753237,12.512623,27.479759
600519.SH,20111230,192.7,194.88,190.0,193.3,192.21,1.09,0.57,29460.86,569875.567,26.951030,8.802875,12.583581,27.635594
600519.SH,20120104,191.5,192.77,185.0,185.27,193.3,-8.03,-4.15,33878.28,637232.812,25.831440,8.437189,12.060838,26.487566
600519.SH,20120105,184.0,185.2,182.36,183.15,185.27,-2.12,-1.14,30122.64,553347.012,25.535857,8.340645,11.922829,26.184475
600519.SH,20120106,183.1,188.05,181.65,186.64,183.15,3.49,1.91,25190.62,464647.453,26.022453,8.499579,12.150023,26.683431
600519.SH,20120109,186.0,188.09,181.77,188.01,186.64,1.37,0.73,26160.16,483282.452,26.213467,8.561969,12.239208,26.879296
600519.SH,20120110,187.0,194.66,186.11,194.48,188.01,6.47,3.44,39235.6,749263.279,27.115552,8.856612,12.660397,27.804295
600519.SH,20120111,192.95,193.89,189.3,189.68,194.48,-4.8,-2.47,39891.16,761167.931,26.446308,8.638021,12.347923,27.118052
600519.SH,20120112,188.58,191.56,188.58,190.35,189.68,0.67,0.35,27440.36,522231.553,26.539723,8.668532,12.391539,27.213840
